ri modes cells dofs u_L2_norm l2d u_Linfty_norm  infdif  u_H1_norm    h1dif lambda_norm lambda1  lambda2 lambda3 lambda4 lambda5 lambda6 lambda7 lambda8 lambda9 lambda10 lambda11 lambda12 lambda13 lambda14 lambda15 lambda16 lambda17 lambda18 lambda19 lambda20 lambda21 lambda22 lambda23 lambda24 lambda25 lambda26 lambda27 lambda28 lambda29 lambda30 lambda31 lambda32
0.05 2 10807 22284 3.003e-02 0.09 1.085e-01 0.07 5.157e-01 0.06 503, -2.515e+02 -3.178e-03 9.122e-04 -2.515e+02  NA NA NA NA NA NA NA NA NA NA NA NA -2.515e+02 3.330e-03 -7.982e-04 -2.515e+02 
0.05 4   256   578 6.470e-02    - 2.076e-01    - 8.349e-01    - 1155.16, -5.776e+02 -1.168e-01 -1.036e-01 -5.777e+02 6.302e-18 -1.951e-17 1.069e-02 1.076e-02  NA NA NA NA NA NA NA NA -5.767e+02 1.712e-01 1.536e-01 -5.783e+02 1.169e-02 -4.775e-03 6.645e-03 -2.038e-02 
0.05 4   676  1470 4.075e-02 0.99 1.489e-01 0.71 6.328e-01 0.59 710, -3.549e+02 1.947e-02 2.571e-02 -3.549e+02 1.720e-02 -1.725e-02 -6.206e-03 -6.157e-03  NA NA NA NA NA NA NA NA -3.550e+02 2.361e-02 1.704e-02 -3.549e+02 9.197e-03 -1.626e-02 -5.422e-03 -3.551e-03 
0.05 4  1699  3608 3.325e-02 0.45 1.195e-01 0.49 5.498e-01 0.31 563, -2.813e+02 2.389e-03 6.972e-03 -2.813e+02 8.940e-04 -9.391e-04 -8.615e-04 -8.244e-04  NA NA NA NA NA NA NA NA -2.811e+02 -3.432e-03 -7.491e-03 -2.814e+02 2.975e-04 -1.090e-03 -1.284e-03 8.549e-04 
0.05 4  4306  8998 3.132e-02 0.13 1.121e-01 0.14 5.291e-01 0.08 526, -2.631e+02 -7.185e-03 -2.902e-03 -2.631e+02 1.384e-03 -1.428e-03 -4.365e-04 -4.017e-04  NA NA NA NA NA NA NA NA -2.630e+02 2.081e-03 -2.339e-03 -2.631e+02 4.024e-04 -1.420e-03 -6.764e-04 -2.907e-04 
0.05 4 10807 22284 3.003e-02 0.09 1.085e-01 0.07 5.157e-01 0.06 503, -2.515e+02 -3.178e-03 9.122e-04 -2.515e+02 5.704e-04 -6.119e-04 6.093e-05 9.409e-05  NA NA NA NA NA NA NA NA -2.515e+02 3.330e-03 -7.982e-04 -2.515e+02 -6.346e-04 -6.112e-04 -8.813e-06 -3.539e-05 
0.05 6   256   578 6.470e-02    - 2.076e-01    - 8.349e-01    - 1155.16, -5.776e+02 -1.168e-01 -1.036e-01 -5.777e+02 6.302e-18 -1.951e-17 1.069e-02 1.076e-02 2.557e-19 -1.529e-18 5.949e-19 1.017e-18  NA NA NA NA -5.767e+02 1.712e-01 1.536e-01 -5.783e+02 1.169e-02 -4.775e-03 6.645e-03 -2.038e-02 2.922e-04 -1.193e-04 -5.605e-05 3.893e-04 
0.05 6   676  1470 4.075e-02 0.99 1.489e-01 0.71 6.328e-01 0.59 710, -3.549e+02 1.947e-02 2.571e-02 -3.549e+02 1.720e-02 -1.725e-02 -6.206e-03 -6.157e-03 -5.238e-04 -7.137e-05 7.097e-05 5.235e-04  NA NA NA NA -3.550e+02 2.361e-02 1.704e-02 -3.549e+02 9.197e-03 -1.626e-02 -5.422e-03 -3.551e-03 9.107e-05 -4.192e-05 3.560e-05 1.239e-04 
0.05 6  1699  3608 3.325e-02 0.45 1.195e-01 0.49 5.498e-01 0.31 563, -2.813e+02 2.389e-03 6.972e-03 -2.813e+02 8.940e-04 -9.391e-04 -8.615e-04 -8.244e-04 -2.194e-04 -8.952e-06 8.930e-06 2.194e-04  NA NA NA NA -2.811e+02 -3.432e-03 -7.491e-03 -2.814e+02 2.975e-04 -1.090e-03 -1.284e-03 8.549e-04 9.533e-05 1.850e-05 -3.971e-06 2.298e-04 
0.05 6  4306  8998 3.132e-02 0.13 1.121e-01 0.14 5.291e-01 0.08 526, -2.631e+02 -7.185e-03 -2.902e-03 -2.631e+02 1.384e-03 -1.428e-03 -4.365e-04 -4.017e-04 1.001e-05 7.098e-06 -7.107e-06 -9.999e-06  NA NA NA NA -2.630e+02 2.081e-03 -2.339e-03 -2.631e+02 4.024e-04 -1.420e-03 -6.764e-04 -2.907e-04 1.199e-04 4.514e-06 -6.243e-06 -4.642e-06
0.05 6 10807 22284 3.003e-02 0.09 1.085e-01 0.07 5.157e-01 0.06 503, -2.515e+02 -3.178e-03 9.122e-04 -2.515e+02 5.704e-04 -6.119e-04 6.093e-05 9.409e-05 2.732e-05 -1.258e-06 1.254e-06 -2.731e-05  NA NA NA NA -2.515e+02 3.330e-03 -7.982e-04 -2.515e+02 -6.346e-04 -6.112e-04 -8.813e-06 -3.539e-05 3.323e-05 1.894e-06 -2.436e-06 -2.985e-05 
0.05 8   256   578 6.470e-02    - 2.076e-01    - 8.349e-01    - 1155.16, -5.776e+02 -1.168e-01 -1.036e-01 -5.777e+02 6.302e-18 -1.951e-17 1.069e-02 1.076e-02 2.557e-19 -1.529e-18 5.949e-19 1.017e-18 2.545e-20 5.194e-20 -1.597e-20 4.343e-20 -5.767e+02 1.712e-01 1.536e-01 -5.783e+02 1.169e-02 -4.775e-03 6.645e-03 -2.038e-02 2.922e-04 -1.193e-04 -5.605e-05 3.893e-04 2.917e-06 -1.191e-06 -1.866e-06 1.296e-05 
0.05 8   676  1470 4.075e-02 0.99 1.489e-01 0.71 6.328e-01 0.59 710, -3.549e+02 1.947e-02 2.571e-02 -3.549e+02 1.720e-02 -1.725e-02 -6.206e-03 -6.157e-03 -5.238e-04 -7.137e-05 7.097e-05 5.235e-04 2.638e-06 2.641e-06 -1.117e-05 1.117e-05 -3.550e+02 2.361e-02 1.704e-02 -3.549e+02 9.197e-03 -1.626e-02 -5.422e-03 -3.551e-03 9.107e-05 -4.192e-05 3.560e-05 1.239e-04 -4.142e-06 -1.641e-06 -1.038e-05 7.493e-06 
0.05 8  1699  3608 3.325e-02 0.45 1.195e-01 0.49 5.498e-01 0.31 563, -2.813e+02 2.389e-03 6.972e-03 -2.813e+02 8.940e-04 -9.391e-04 -8.615e-04 -8.244e-04 -2.194e-04 -8.952e-06 8.930e-06 2.194e-04 5.454e-06 5.455e-06 3.323e-06 -3.323e-06 -2.811e+02 -3.432e-03 -7.491e-03 -2.814e+02 2.975e-04 -1.090e-03 -1.284e-03 8.549e-04 9.533e-05 1.850e-05 -3.971e-06 2.298e-04 -4.109e-06 7.241e-06 3.698e-06 4.859e-06 
0.05 8  4306  8998 3.132e-02 0.13 1.121e-01 0.14 5.291e-01 0.08 526, -2.631e+02 -7.185e-03 -2.902e-03 -2.631e+02 1.384e-03 -1.428e-03 -4.365e-04 -4.017e-04 1.001e-05 7.098e-06 -7.107e-06 -9.999e-06 4.206e-06 4.206e-06 1.526e-06 -1.525e-06 -2.630e+02 2.081e-03 -2.339e-03 -2.631e+02 4.024e-04 -1.420e-03 -6.764e-04 -2.907e-04 1.199e-04 4.514e-06 -6.243e-06 -4.642e-06 1.539e-06 4.644e-06 1.511e-06 -9.483e-07 
0.05 8 10807 22284 3.003e-02 0.09 1.085e-01 0.07 5.157e-01 0.06 503, -2.515e+02 -3.178e-03 9.122e-04 -2.515e+02 5.704e-04 -6.119e-04 6.093e-05 9.409e-05 2.732e-05 -1.258e-06 1.254e-06 -2.731e-05 1.272e-06 1.273e-06 7.883e-08 -7.834e-08 -2.515e+02 3.330e-03 -7.982e-04 -2.515e+02 -6.346e-04 -6.112e-04 -8.813e-06 -3.539e-05 3.323e-05 1.894e-06 -2.436e-06 -2.985e-05 -1.437e-06 1.389e-06 3.535e-08 -8.580e-08 
